// ~->[CASE-1]->~
DiaSemana   Hora   Appliance
Sexta   dezoito   AirConditioning
Sexta   dezoito   AirConditioning
Sexta   dezoito   AirConditioning
Sexta   dezoito   AirConditioning
Sexta   dezoito   AirConditioning
Sexta   dezoito   AirConditioning
Sexta   dezoito   AirConditioning
Sexta   dezoito   AirConditioning
Sexta   dezoito   AirConditioning
Sexta   dezoito   AirConditioning
Sexta   dezoito   AirConditioning
Sexta   dezenove   Fridge
Sexta   vinte   Fridge
Sexta   vinte   Fridge
Sexta   vinte   Fridge
Sexta   vinteUm   Shower
Sexta   vinteUm   Shower
Sexta   vinteUm   Fridge
Sexta   vinteDois   Fridge
Sexta   vinteDois   AirConditioning
Sexta   vinteDois   Desktop_Computer
Sexta   vinteDois   AirConditioning
Sexta   vinteDois   Shower
Sexta   vinteTres   Shower
Sexta   vinteTres   Shower
Sexta   vinteTres   Shower
Sexta   vinteTres   Desktop_Computer
Sexta   vinteTres   Desktop_Computer
Sexta   vinteTres   Desktop_Computer
Sabado   zero   Fridge
Sabado   um   Other
Sabado   um   Shower
Sabado   um   Fridge
Sabado   tres   Fridge
Sabado   tres   Fridge
Sabado   quatro   Desktop_Computer
Sabado   cinco   Fridge
Sabado   cinco   Fridge
Sabado   seis   Fridge
Sabado   sete   Fridge
Sabado   sete   Fridge
Sabado   oito   Fridge
Sabado   nove   Shower
Sabado   nove   Fridge
Sabado   nove   Shower
Sabado   nove   Desktop_Computer
Sabado   nove   Fridge
Sabado   nove   Toaster
Sabado   nove   Toaster
Sabado   nove   Shower
Sabado   nove   Desktop_Computer
Sabado   dez   Desktop_Computer
Sabado   dez   Shower
Sabado   dez   Shower
Sabado   dez   AirConditioning
Sabado   dez   AirConditioning
Sabado   dez   Fridge
Sabado   dez   Toaster
Sabado   dez   Toaster
Sabado   dez   Other
Sabado   dez   Toaster
Sabado   dez   Fridge
Sabado   onze   Desktop_Computer
Sabado   onze   Fridge
Sabado   treze   Fridge
Sabado   quatorze   Fridge
Sabado   quinze   Shower
Sabado   quinze   Fridge
Sabado   quinze   Desktop_Computer
Sabado   dezesseis   Fridge
Sabado   dezessete   Fridge
Sabado   dezessete   Other
Sabado   dezessete   Shower
Sabado   dezessete   Shower
Sabado   dezessete   AirConditioning
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezoito   Toaster
Sabado   dezenove   Desktop_Computer
Sabado   dezenove   Fridge
Sabado   dezenove   AirConditioning
Sabado   vinte   Shower
Sabado   vinte   Other
Sabado   vinte   Other
Sabado   vinte   Shower
Sabado   vinteUm   Desktop_Computer
Sabado   vinteUm   Shower
Sabado   vinteDois   Fridge
Sabado   vinteDois   Desktop_Computer
Sabado   vinteDois   Desktop_Computer
Sabado   vinteDois   Shower
Sabado   vinteDois   Fridge
Sabado   vinteTres   Shower
Sabado   vinteTres   Shower
Domingo   dois   Fridge
Domingo   tres   Fridge
Domingo   tres   Desktop_Computer
Domingo   tres   Fridge
Domingo   seis   Fridge
Domingo   sete   Fridge
Domingo   sete   Fridge
Domingo   oito   Fridge
Domingo   nove   Shower
Domingo   nove   Fridge
Domingo   nove   Fridge
Domingo   nove   Desktop_Computer
Domingo   dez   AirConditioning
Domingo   dez   AirConditioning
Domingo   dez   AirConditioning
Domingo   dez   Fridge
Domingo   dez   Fan
Domingo   dez   AirConditioning
Domingo   dez   Toaster
Domingo   dez   Toaster
Domingo   dez   AirConditioning
Domingo   onze   Shower
Domingo   onze   Shower
Domingo   onze   Shower
Domingo   onze   Shower
Domingo   onze   Shower
Domingo   onze   Shower
Domingo   onze   Fridge
Domingo   onze   Fridge
Domingo   treze   Fridge
Domingo   treze   Desktop_Computer
Domingo   treze   Fridge
Domingo   quatorze   Desktop_Computer
Domingo   quatorze   Desktop_Computer
Domingo   quatorze   Fridge
Domingo   quinze   Desktop_Computer
Domingo   quinze   Desktop_Computer
Domingo   quinze   Desktop_Computer
Domingo   quinze   Desktop_Computer
Domingo   quinze   Desktop_Computer
Domingo   quinze   Desktop_Computer
Domingo   quinze   Shower
Domingo   quinze   Fridge
Domingo   quinze   AirConditioning
Domingo   dezessete   Shower
Domingo   dezessete   Toaster
Domingo   dezessete   Toaster
Domingo   dezessete   Toaster
Domingo   dezessete   Toaster
Domingo   dezoito   AirConditioning
Domingo   dezoito   Fridge
Domingo   dezenove   Fridge
Domingo   dezenove   Fridge
Domingo   vinte   Desktop_Computer
Domingo   vinte   AirConditioning
Domingo   vinte   Desktop_Computer
Domingo   vinte   Shower
Domingo   vinte   AirConditioning
Domingo   vinteUm   Fridge
Domingo   vinteUm   AirConditioning
Domingo   vinteUm   AirConditioning
Domingo   vinteUm   Desktop_Computer
Domingo   vinteUm   AirConditioning
Domingo   vinteUm   Shower
Domingo   vinteUm   AirConditioning
Domingo   vinteDois   AirConditioning
Domingo   vinteDois   AirConditioning
Domingo   vinteDois   AirConditioning
Domingo   vinteDois   AirConditioning
Domingo   vinteDois   AirConditioning
Domingo   vinteDois   AirConditioning
Domingo   vinteTres   AirConditioning
Domingo   vinteTres   Toaster
Domingo   vinteTres   Other
Domingo   vinteTres   Shower
Domingo   vinteTres   Other
Domingo   vinteTres   Fridge
Domingo   vinteTres   Other
Domingo   vinteTres   AirConditioning
Domingo   vinteTres   Other
Domingo   vinteTres   Shower
Segunda   um   AirConditioning
Segunda   um   Fridge
Segunda   um   Desktop_Computer
Segunda   dois   Fridge
Segunda   quatro   Fridge
Segunda   cinco   Fridge
Segunda   cinco   Fridge
Segunda   seis   Fridge
Segunda   sete   Fridge
Segunda   oito   Fridge
Segunda   oito   Desktop_Computer
Segunda   nove   Fridge
Segunda   nove   Shower
Segunda   nove   Desktop_Computer
Segunda   nove   Other
Segunda   nove   Toaster
Segunda   dez   Shower
Segunda   dez   Shower
Segunda   dez   AirConditioning
Segunda   dez   Other
Segunda   dez   Toaster
Segunda   dez   Fridge
Segunda   dez   Fridge
Segunda   onze   Shower
Segunda   onze   Shower
Segunda   onze   Shower
Segunda   onze   AirConditioning
Segunda   onze   AirConditioning
Segunda   onze   AirConditioning
Segunda   onze   AirConditioning
Segunda   onze   AirConditioning
Segunda   onze   AirConditioning
Segunda   onze   AirConditioning
Segunda   onze   AirConditioning
Segunda   doze   AirConditioning
Segunda   doze   Fridge
Segunda   treze   Desktop_Computer
Segunda   treze   Fridge
Segunda   quinze   Fridge
Segunda   quinze   Shower
Segunda   quinze   Desktop_Computer
Segunda   dezessete   Desktop_Computer
Segunda   dezessete   Desktop_Computer
Segunda   dezoito   Fridge
Segunda   dezenove   Desktop_Computer
Segunda   dezenove   Shower
Segunda   dezenove   Shower
Segunda   vinte   Fridge
Segunda   vinteUm   Shower
Segunda   vinteUm   Fridge
Segunda   vinteDois   Other
Segunda   vinteDois   Other
Segunda   vinteDois   Other
Segunda   vinteDois   Shower
Segunda   vinteDois   Fridge
Segunda   vinteTres   Shower
Segunda   vinteTres   Fridge
Segunda   vinteTres   Desktop_Computer
Terca   zero   Fridge
Terca   zero   Other
Terca   zero   AirConditioning
Terca   tres   Desktop_Computer
Terca   quatro   Desktop_Computer
Terca   quatro   Shower
Terca   cinco   Shower
Terca   cinco   Fridge
Terca   seis   Fridge
Terca   seis   Fridge
Terca   sete   Fridge
Terca   oito   Fridge
Terca   oito   Fridge
Terca   nove   Fridge
Terca   nove   Shower
Terca   dez   Shower
Terca   dez   AirConditioning
Terca   dez   Fridge
Terca   dez   Other
Terca   dez   Desktop_Computer
Terca   dez   AirConditioning
Terca   dez   Shower
Terca   dez   Other
Terca   onze   Fridge
Terca   onze   Fridge
Terca   onze   Fridge
Terca   onze   Fridge
Terca   onze   Desktop_Computer
Terca   onze   Toaster
Terca   onze   Fridge
Terca   onze   Fridge
Terca   onze   Toaster
Terca   onze   Fridge
Terca   onze   Fridge
Terca   onze   Fridge
Terca   doze   Fridge
Terca   treze   Fridge
Terca   treze   Fridge
Terca   treze   Fridge
Terca   treze   Fridge
Terca   treze   Fridge
Terca   treze   Fridge
Terca   treze   Fridge
Terca   treze   Desktop_Computer
Terca   treze   Fridge
Terca   treze   Desktop_Computer
Terca   treze   Fridge
Terca   treze   Toaster
Terca   quatorze   Fridge
Terca   quatorze   Fridge
Terca   quatorze   Toaster
Terca   quatorze   Fridge
Terca   quatorze   Toaster
Terca   quatorze   Desktop_Computer
Terca   quatorze   Fridge
Terca   quatorze   Desktop_Computer
Terca   quatorze   Desktop_Computer
Terca   quatorze   Desktop_Computer
Terca   quatorze   Fridge
Terca   quatorze   Toaster
Terca   quatorze   Fridge
Terca   quatorze   Desktop_Computer
Terca   quatorze   Fan
Terca   quatorze   Toaster
Terca   quatorze   Fridge
Terca   quatorze   Fridge
Terca   quatorze   Toaster
Terca   quatorze   Fridge
Terca   quatorze   Toaster
Terca   quatorze   Fridge
Terca   quatorze   Fridge
Terca   quatorze   Shower
Terca   quinze   Desktop_Computer
Terca   quinze   Fridge
Terca   dezesseis   Fridge
Terca   dezesseis   Fridge
Terca   dezesseis   Desktop_Computer
Terca   dezesseis   Fridge
Terca   dezesseis   Fridge
Terca   dezesseis   Fridge
Terca   dezesseis   Fridge
Terca   dezesseis   Fridge
Terca   dezesseis   Fridge
Terca   dezesseis   Fridge
Terca   dezesseis   Fridge
Terca   dezesseis   Toaster
Terca   dezesseis   Toaster
Terca   dezesseis   Toaster
Terca   dezesseis   Fridge
Terca   dezesseis   Fridge
Terca   dezesseis   Toaster
Terca   dezesseis   Fridge
Terca   dezesseis   Fridge
Terca   dezesseis   Fridge
Terca   dezesseis   Desktop_Computer
Terca   dezesseis   Fridge
Terca   dezesseis   Fridge
Terca   dezesseis   Fridge
Terca   dezesseis   Desktop_Computer
Terca   dezesseis   Desktop_Computer
Terca   dezesseis   Fridge
Terca   dezesseis   Toaster
Terca   dezesseis   Toaster
Terca   dezessete   Desktop_Computer
Terca   dezessete   Fridge
Terca   dezessete   Fridge
Terca   dezessete   Fridge
Terca   dezessete   Fridge
Terca   dezessete   Toaster
Terca   dezessete   Fridge
Terca   dezessete   Shower
Terca   dezessete   Fridge
Terca   dezessete   Fridge
Terca   dezessete   Fridge
Terca   dezessete   Fridge
Terca   dezessete   Fan
Terca   dezessete   Desktop_Computer
Terca   dezessete   Fridge
Terca   dezessete   Fan
Terca   dezessete   Fridge
Terca   dezessete   Fridge
Terca   dezessete   Fridge
Terca   dezessete   Fridge
Terca   dezessete   Fridge
Terca   dezessete   Toaster
Terca   dezessete   Fridge
Terca   dezessete   Toaster
Terca   dezessete   Fridge
Terca   dezessete   Fridge
Terca   dezessete   Fridge
Terca   dezessete   Fridge
Terca   dezessete   Fridge
Terca   dezessete   Fridge
Terca   dezessete   Fridge
Terca   dezessete   Toaster
Terca   dezessete   Fridge
Terca   dezessete   Fridge
Terca   dezessete   Fridge
Terca   dezessete   Fridge
Terca   dezessete   Fridge
Terca   dezessete   Fridge
Terca   dezessete   Desktop_Computer
Terca   dezessete   Toaster
Terca   dezoito   Fridge
Terca   dezoito   Toaster
Terca   dezoito   Fridge
Terca   dezoito   Fridge
Terca   dezoito   Fridge
Terca   dezoito   Fridge
Terca   dezoito   Fridge
Terca   dezoito   Fridge
Terca   dezoito   Desktop_Computer
Terca   dezoito   Fridge
Terca   dezoito   Fridge
Terca   dezoito   Fridge
Terca   dezoito   Toaster
Terca   dezoito   Fridge
Terca   dezoito   Fridge
Terca   dezoito   Fridge
Terca   dezoito   Toaster
Terca   dezenove   Toaster
Terca   dezenove   Fridge
Terca   dezenove   Fridge
Terca   dezenove   Fridge
Terca   dezenove   Fridge
Terca   dezenove   Desktop_Computer
Terca   vinte   Fridge
Terca   vinteUm   Shower
Terca   vinteUm   Shower
Terca   vinteUm   Desktop_Computer
Terca   vinteDois   Toaster
Terca   vinteDois   Toaster
Terca   vinteDois   Toaster
Terca   vinteDois   Toaster
Terca   vinteDois   Fridge
Terca   vinteTres   Fridge
Quarta   zero   Fridge
Quarta   zero   Desktop_Computer
Quarta   um   Fridge
Quarta   um   Shower
Quarta   dois   Shower
Quarta   dois   Shower
Quarta   tres   Fridge
Quarta   quatro   Fridge
Quarta   cinco   Fridge
Quarta   seis   Fridge
Quarta   seis   Fridge
Quarta   sete   Fridge
Quarta   sete   Desktop_Computer
Quarta   oito   Fridge
Quarta   nove   Shower
Quarta   nove   Other
Quarta   nove   Other
Quarta   dez   Shower
Quarta   dez   Shower
Quarta   dez   AirConditioning
Quarta   dez   Fridge
Quarta   dez   Other
Quarta   dez   Fridge
Quarta   onze   Fridge
Quarta   onze   Shower
Quarta   onze   Shower
Quarta   onze   Shower
Quarta   onze   Shower
Quarta   doze   Fridge
Quarta   doze   Desktop_Computer
Quarta   treze   AirConditioning
Quarta   treze   Desktop_Computer
Quarta   treze   Fridge
Quarta   treze   Desktop_Computer
Quarta   treze   Other
Quarta   quatorze   Fridge
Quarta   quatorze   Fridge
Quarta   quatorze   Shower
Quarta   quatorze   Shower
Quarta   quatorze   Desktop_Computer
Quarta   quinze   Fridge
Quarta   quinze   Fridge
Quarta   dezessete   Desktop_Computer
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   Toaster
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   Shower
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezessete   AirConditioning
Quarta   dezoito   AirConditioning
Quarta   dezoito   AirConditioning
Quarta   dezoito   AirConditioning
Quarta   dezoito   AirConditioning
Quarta   dezoito   AirConditioning
Quarta   dezoito   AirConditioning
Quarta   dezoito   AirConditioning
Quarta   dezoito   AirConditioning
Quarta   dezoito   AirConditioning
Quarta   dezoito   AirConditioning
Quarta   dezoito   Fridge
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   AirConditioning
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Fridge
Quarta   dezoito   AirConditioning
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   AirConditioning
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   AirConditioning
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   AirConditioning
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezoito   Toaster
Quarta   dezenove   Toaster
Quarta   dezenove   Toaster
Quarta   dezenove   Toaster
Quarta   dezenove   Toaster
Quarta   dezenove   Toaster
Quarta   dezenove   Toaster
Quarta   dezenove   Toaster
Quarta   dezenove   Toaster
Quarta   dezenove   Toaster
Quarta   dezenove   Toaster
Quarta   dezenove   Toaster
Quarta   dezenove   Toaster
Quarta   dezenove   Toaster
Quarta   dezenove   Toaster
Quarta   dezenove   Toaster
Quarta   dezenove   Toaster
Quarta   dezenove   Toaster
Quarta   dezenove   Desktop_Computer
Quarta   vinte   Shower
Quarta   vinteUm   Shower
Quarta   vinteDois   Desktop_Computer
Quarta   vinteDois   Desktop_Computer
Quarta   vinteDois   AirConditioning
Quarta   vinteDois   AirConditioning
Quarta   vinteDois   AirConditioning
Quarta   vinteDois   Fridge
Quarta   vinteDois   Fan
Quarta   vinteTres   Desktop_Computer
Quinta   zero   Fridge
Quinta   zero   Other
Quinta   zero   Toaster
Quinta   zero   Shower
Quinta   zero   Desktop_Computer
Quinta   zero   Shower
Quinta   zero   AirConditioning
Quinta   dois   Desktop_Computer
Quinta   tres   Fridge
Quinta   cinco   Fridge
Quinta   seis   Fridge
Quinta   sete   Fridge
Quinta   sete   Fridge
Quinta   oito   Fridge
Quinta   nove   Shower
Quinta   nove   Desktop_Computer
Quinta   nove   Shower
Quinta   nove   AirConditioning
Quinta   nove   Shower
Quinta   nove   AirConditioning
Quinta   dez   Fridge
Quinta   dez   Shower
Quinta   dez   Shower
Quinta   dez   AirConditioning
Quinta   dez   Other
Quinta   dez   Desktop_Computer
Quinta   onze   Desktop_Computer
Quinta   onze   AirConditioning
Quinta   onze   Desktop_Computer
Quinta   onze   AirConditioning
Quinta   onze   AirConditioning
Quinta   onze   AirConditioning
Quinta   doze   AirConditioning
Quinta   doze   Shower
Quinta   doze   Fridge
Quinta   doze   Shower
Quinta   doze   Shower
Quinta   doze   Desktop_Computer
Quinta   treze   Fridge
Quinta   treze   Fridge
Quinta   treze   Fridge
Quinta   treze   Fridge
Quinta   treze   Desktop_Computer
Quinta   treze   Fan
Quinta   treze   Desktop_Computer
Quinta   treze   Fridge
Quinta   treze   Fridge
Quinta   treze   Fridge
Quinta   treze   Fridge
Quinta   treze   Fridge
Quinta   treze   Fridge
Quinta   treze   Desktop_Computer
Quinta   treze   Fridge
Quinta   treze   Fridge
Quinta   treze   Fridge
Quinta   treze   Fridge
Quinta   treze   Fridge
Quinta   treze   Fridge
Quinta   treze   Fridge
Quinta   treze   Desktop_Computer
Quinta   treze   Fridge
Quinta   treze   Fridge
Quinta   treze   Fridge
Quinta   treze   Fridge
Quinta   treze   Fridge
Quinta   treze   Desktop_Computer
Quinta   treze   Desktop_Computer
Quinta   treze   Desktop_Computer
Quinta   treze   Desktop_Computer
Quinta   treze   Desktop_Computer
Quinta   quatorze   Desktop_Computer
Quinta   quatorze   Desktop_Computer
Quinta   quatorze   Desktop_Computer
Quinta   quatorze   Fridge
Quinta   quatorze   Fridge
Quinta   quatorze   Fridge
Quinta   quatorze   Fridge
Quinta   quatorze   Fridge
Quinta   quatorze   Desktop_Computer
Quinta   quatorze   Desktop_Computer
Quinta   quatorze   Fridge
Quinta   quatorze   Desktop_Computer
Quinta   quatorze   Desktop_Computer
Quinta   quatorze   Desktop_Computer
Quinta   quatorze   Desktop_Computer
Quinta   quatorze   Desktop_Computer
Quinta   quatorze   Desktop_Computer
Quinta   quatorze   Desktop_Computer
Quinta   quatorze   Desktop_Computer
Quinta   quatorze   Fridge
Quinta   quinze   Fridge
Quinta   quinze   Fridge
Quinta   quinze   Desktop_Computer
Quinta   quinze   Fridge
Quinta   quinze   Fridge
Quinta   quinze   Fridge
Quinta   quinze   Fridge
Quinta   quinze   Fridge
Quinta   quinze   Fridge
Quinta   quinze   Fridge
Quinta   quinze   Fridge
Quinta   quinze   Fridge
Quinta   quinze   Fridge
Quinta   quinze   Desktop_Computer
Quinta   quinze   Shower
Quinta   quinze   Desktop_Computer
Quinta   quinze   Fridge
Quinta   quinze   Desktop_Computer
Quinta   dezesseis   Fridge
Quinta   dezessete   Shower
Quinta   dezenove   Fridge
Quinta   vinteUm   Other
Quinta   vinteUm   Fridge
Quinta   vinteUm   Other
Quinta   vinteUm   Shower
Quinta   vinteDois   Shower
Quinta   vinteDois   Fridge
Quinta   vinteDois   Desktop_Computer
Quinta   vinteTres   Desktop_Computer
Sexta   zero   Fridge
Sexta   zero   Fridge
Sexta   um   Fridge
Sexta   dois   Fridge
Sexta   dois   Fridge
Sexta   tres   Fridge
Sexta   quatro   Fridge
Sexta   quatro   Desktop_Computer
Sexta   cinco   Fridge
Sexta   sete   Fridge
Sexta   sete   Fridge
Sexta   oito   Fridge
Sexta   nove   Shower
Sexta   nove   Fridge
Sexta   nove   Shower
Sexta   nove   Shower
Sexta   nove   AirConditioning
Sexta   nove   Fridge
Sexta   dez   Shower
Sexta   dez   Other
Sexta   dez   Toaster
Sexta   dez   AirConditioning
Sexta   onze   Fridge
Sexta   onze   Shower
Sexta   onze   AirConditioning
Sexta   onze   Fridge
Sexta   quatorze   Shower
Sexta   quatorze   Desktop_Computer
Sexta   quinze   Fridge
Sexta   quinze   AirConditioning
Sexta   quinze   Fridge
Sexta   dezesseis   Fridge
Sexta   dezesseis   Fridge
Sexta   dezesseis   Desktop_Computer
Sexta   dezesseis   Fridge
Sexta   dezessete   Shower
Sexta   dezoito   Desktop_Computer
Sexta   vinte   Shower
Sexta   vinte   Desktop_Computer
Sexta   vinteUm   Fridge
Sexta   vinteUm   Shower
Sexta   vinteUm   Shower
Sexta   vinteUm   Fridge
Sexta   vinteUm   Fridge
Sexta   vinteDois   Shower
Sexta   vinteDois   Other
Sexta   vinteDois   Fridge
Sexta   vinteDois   Shower
Sexta   vinteDois   Desktop_Computer
Sexta   vinteDois   Shower
Sexta   vinteDois   Shower
Sexta   vinteTres   Fridge
Sabado   dois   Fridge
Sabado   tres   Fridge
Sabado   quatro   Fridge
Sabado   cinco   Desktop_Computer
Sabado   cinco   Fridge
Sabado   sete   Fridge
Sabado   oito   Fridge
Sabado   nove   Desktop_Computer
Sabado   nove   Shower
Sabado   nove   Fridge
Sabado   nove   Shower
Sabado   dez   AirConditioning
Sabado   dez   Fridge
Sabado   dez   Toaster
Sabado   dez   Desktop_Computer
Sabado   dez   Toaster
Sabado   dez   Other
Sabado   dez   Desktop_Computer
Sabado   dez   AirConditioning
Sabado   onze   AirConditioning
Sabado   onze   Shower
Sabado   onze   Fridge
Sabado   doze   Fridge
Sabado   doze   Fridge
Sabado   doze   Fridge
Sabado   doze   Fridge
Sabado   doze   Fridge
Sabado   doze   Fridge
Sabado   doze   Desktop_Computer
Sabado   treze   Fan
Sabado   quatorze   Fridge
Sabado   quatorze   Shower
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quatorze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Fridge
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Toaster
Sabado   quinze   Desktop_Computer
Sabado   quinze   Shower
Sabado   quinze   Shower
Sabado   quinze   Fridge
Sabado   dezesseis   AirConditioning
Sabado   dezesseis   Desktop_Computer
Sabado   dezesseis   Shower
Sabado   dezessete   Toaster
Sabado   dezessete   Toaster
Sabado   dezessete   Toaster
Sabado   dezessete   Toaster
Sabado   dezessete   Toaster
Sabado   dezessete   Toaster
Sabado   dezessete   Shower
Sabado   dezessete   Shower
Sabado   dezessete   Fridge
Sabado   dezessete   Shower
Sabado   dezessete   AirConditioning
Sabado   dezessete   Shower
Sabado   dezessete   AirConditioning
Sabado   dezessete   Shower
Sabado   dezessete   AirConditioning
Sabado   dezoito   Shower
Sabado   dezoito   Shower
Sabado   dezoito   Shower
Sabado   dezoito   AirConditioning
Sabado   dezoito   Fridge
Sabado   dezoito   Fridge
Sabado   dezenove   Shower
Sabado   dezenove   AirConditioning
Sabado   dezenove   AirConditioning
Sabado   dezenove   Desktop_Computer
Sabado   dezenove   Shower
Sabado   vinte   Shower
Sabado   vinte   Other
Sabado   vinte   AirConditioning
Sabado   vinte   Fridge
Sabado   vinteUm   Shower
Sabado   vinteUm   Shower
Sabado   vinteTres   Shower
Sabado   vinteTres   Fridge
Sabado   vinteTres   Fridge
Sabado   vinteTres   Shower
Sabado   vinteTres   Toaster
Sabado   vinteTres   Toaster
Domingo   zero   Toaster
Domingo   zero   Toaster
